gene	Sample_ID	compendium_version	rollup_cohort	drugs
DMPK	TH34_1412_S01	v8	v8_TCGA_rollup	
DOK1	TH34_1412_S01	v8	v8_TCGA_rollup	
DPCD	TH34_1412_S01	v8	v8_TCGA_rollup	
DPF1	TH34_1412_S01	v8	v8_TCGA_rollup	
DPP6	TH34_1412_S01	v8	v8_TCGA_rollup	
DROSHA	TH34_1412_S01	v8	v8_TCGA_rollup	
EBF2	TH34_1412_S01	v8	v8_TCGA_rollup	
ECEL1	TH34_1412_S01	v8	v8_TCGA_rollup	
EHMT1	TH34_1412_S01	v8	v8_TCGA_rollup	
EIF2B1	TH34_1412_S01	v8	v8_TCGA_rollup	
EIF4G2	TH34_1412_S01	v8	v8_TCGA_rollup	
ELK1	TH34_1412_S01	v8	v8_TCGA_rollup	
EMC6	TH34_1412_S01	v8	v8_TCGA_rollup	
EPM2AIP1	TH34_1412_S01	v8	v8_TCGA_rollup	
ERBB2IP	TH34_1412_S01	v8	v8_TCGA_rollup	
ESYT2	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM103A2P	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM111A	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM124A	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM132A	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM133B	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM153A	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM153B	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM189A1	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM193B	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM43A	TH34_1412_S01	v8	v8_TCGA_rollup	
FAM76B	TH34_1412_S01	v8	v8_TCGA_rollup	
FBRS	TH34_1412_S01	v8	v8_TCGA_rollup	
FBXO38	TH34_1412_S01	v8	v8_TCGA_rollup	
FCHO2	TH34_1412_S01	v8	v8_TCGA_rollup	
FENDRR	TH34_1412_S01	v8	v8_TCGA_rollup	
FIP1L1	TH34_1412_S01	v8	v8_TCGA_rollup	
FNBP4	TH34_1412_S01	v8	v8_TCGA_rollup	
FOXA2	TH34_1412_S01	v8	v8_TCGA_rollup	
FOXC2	TH34_1412_S01	v8	v8_TCGA_rollup	
FOXF1	TH34_1412_S01	v8	v8_TCGA_rollup	
FOXJ3	TH34_1412_S01	v8	v8_TCGA_rollup	
FOXL1	TH34_1412_S01	v8	v8_TCGA_rollup	
FRG1	TH34_1412_S01	v8	v8_TCGA_rollup	
FTCD	TH34_1412_S01	v8	v8_TCGA_rollup	
FTCD-AS1	TH34_1412_S01	v8	v8_TCGA_rollup	
FUBP1	TH34_1412_S01	v8	v8_TCGA_rollup	
GAL	TH34_1412_S01	v8	v8_TCGA_rollup	
GALP	TH34_1412_S01	v8	v8_TCGA_rollup	
GCA	TH34_1412_S01	v8	v8_TCGA_rollup	
GJB6	TH34_1412_S01	v8	v8_TCGA_rollup	
GNB3	TH34_1412_S01	v8	v8_TCGA_rollup	
GNRHR2P1	TH34_1412_S01	v8	v8_TCGA_rollup	
GP1BB	TH34_1412_S01	v8	v8_TCGA_rollup	
GRK5	TH34_1412_S01	v8	v8_TCGA_rollup	
GSE1	TH34_1412_S01	v8	v8_TCGA_rollup	
GTF2IP1	TH34_1412_S01	v8	v8_TCGA_rollup	
GUSBP3	TH34_1412_S01	v8	v8_TCGA_rollup	
HEXIM1	TH34_1412_S01	v8	v8_TCGA_rollup	
HGFAC	TH34_1412_S01	v8	v8_TCGA_rollup	
HMGB1P1	TH34_1412_S01	v8	v8_TCGA_rollup	
HNRNPC	TH34_1412_S01	v8	v8_TCGA_rollup	
HNRNPH1	TH34_1412_S01	v8	v8_TCGA_rollup	
HNRNPH3	TH34_1412_S01	v8	v8_TCGA_rollup	
HNRNPR	TH34_1412_S01	v8	v8_TCGA_rollup	
HP09025	TH34_1412_S01	v8	v8_TCGA_rollup	
HSPA9	TH34_1412_S01	v8	v8_TCGA_rollup	
HUWE1	TH34_1412_S01	v8	v8_TCGA_rollup	
IGF2	TH34_1412_S01	v8	v8_TCGA_rollup	CABAZITAXEL,DOCETAXEL,OSI-906 (LINSITINIB)
IGSF10	TH34_1412_S01	v8	v8_TCGA_rollup	
IL2RB	TH34_1412_S01	v8	v8_TCGA_rollup	
INTS6	TH34_1412_S01	v8	v8_TCGA_rollup	
IQCG	TH34_1412_S01	v8	v8_TCGA_rollup	
IQSEC2	TH34_1412_S01	v8	v8_TCGA_rollup	
IRX4	TH34_1412_S01	v8	v8_TCGA_rollup	
ISM1	TH34_1412_S01	v8	v8_TCGA_rollup	
ITIH2	TH34_1412_S01	v8	v8_TCGA_rollup	
ITIH5	TH34_1412_S01	v8	v8_TCGA_rollup	
ITSN1	TH34_1412_S01	v8	v8_TCGA_rollup	
KCNT1	TH34_1412_S01	v8	v8_TCGA_rollup	
KCTD12	TH34_1412_S01	v8	v8_TCGA_rollup	
KDM6B	TH34_1412_S01	v8	v8_TCGA_rollup	
KDR	TH34_1412_S01	v8	v8_TCGA_rollup	Vandetanib,RAF265,VANDETANIB,MGCD-265,PTK787/ZK 222584,SORAFENIB,BRIVANIB,XL880,CHIR-265,ABT-869,ENMD 2076,BMS-690514,CABOZANTINIB,ORANTINIB,Vatalanib,LENVATINIB,TESEVATINIB,Axitinib,SUNITINIB,TELATINIB,BAY-57-9352,FORETINIB,AEE788,X-82,ENMD-2076,MGCD265,Regorafenib,XL647,IMC-1121B,AEE-788,SU-6668,AXITINIB,Ponatinib,MIDOSTAURIN,PONATINIB,Sorafenib,Motesanib,1058137-23-7,PAZOPANIB,Nintedanib,CEDIRANIB,XL-820,Cabozantinib,MOTESANIB,RAMUCIRUMAB,VATALANIB,TIVOZANIB,Sunitinib,LINIFANIB,XL820,LUCITANIB,SORAFENIB TOSYLATE,Ramucirumab,E 7080,REGORAFENIB,NINTEDANIB,Lucitanib,Pazopanib
KIAA0355	TH34_1412_S01	v8	v8_TCGA_rollup	
KIAA0368	TH34_1412_S01	v8	v8_TCGA_rollup	
KIAA0907	TH34_1412_S01	v8	v8_TCGA_rollup	
KIAA1191	TH34_1412_S01	v8	v8_TCGA_rollup	
KIF26B	TH34_1412_S01	v8	v8_TCGA_rollup	
KLHL23	TH34_1412_S01	v8	v8_TCGA_rollup	
KLHL25	TH34_1412_S01	v8	v8_TCGA_rollup	
KLK6	TH34_1412_S01	v8	v8_TCGA_rollup	
KREMEN2	TH34_1412_S01	v8	v8_TCGA_rollup	
KRT10	TH34_1412_S01	v8	v8_TCGA_rollup	
KRTAP5-4	TH34_1412_S01	v8	v8_TCGA_rollup	
KXD1	TH34_1412_S01	v8	v8_TCGA_rollup	
LEF1	TH34_1412_S01	v8	v8_TCGA_rollup	
LENG8	TH34_1412_S01	v8	v8_TCGA_rollup	
LINC00165	TH34_1412_S01	v8	v8_TCGA_rollup	
LINC00261	TH34_1412_S01	v8	v8_TCGA_rollup	
LINC00684	TH34_1412_S01	v8	v8_TCGA_rollup	
LINC01001	TH34_1412_S01	v8	v8_TCGA_rollup	
LINC01002	TH34_1412_S01	v8	v8_TCGA_rollup	
LINC01420	TH34_1412_S01	v8	v8_TCGA_rollup	
LINC01436	TH34_1412_S01	v8	v8_TCGA_rollup	
LL22NC03-N95F10.1	TH34_1412_S01	v8	v8_TCGA_rollup	
LLNLF-176F2.1	TH34_1412_S01	v8	v8_TCGA_rollup	
LOXL3	TH34_1412_S01	v8	v8_TCGA_rollup	
LRRC55	TH34_1412_S01	v8	v8_TCGA_rollup	
LSS	TH34_1412_S01	v8	v8_TCGA_rollup	
LUC7L3	TH34_1412_S01	v8	v8_TCGA_rollup	
LY6H	TH34_1412_S01	v8	v8_TCGA_rollup	
MAML1	TH34_1412_S01	v8	v8_TCGA_rollup	
MAPK1IP1L	TH34_1412_S01	v8	v8_TCGA_rollup	
MAPK3	TH34_1412_S01	v8	v8_TCGA_rollup	
MATR3	TH34_1412_S01	v8	v8_TCGA_rollup	
MBD4	TH34_1412_S01	v8	v8_TCGA_rollup	
MDC1	TH34_1412_S01	v8	v8_TCGA_rollup	
MEF2A	TH34_1412_S01	v8	v8_TCGA_rollup	
MERTK	TH34_1412_S01	v8	v8_TCGA_rollup	
MILR1	TH34_1412_S01	v8	v8_TCGA_rollup	
MIR503HG	TH34_1412_S01	v8	v8_TCGA_rollup	
MLLT10	TH34_1412_S01	v8	v8_TCGA_rollup	
MLLT4	TH34_1412_S01	v8	v8_TCGA_rollup	
MLLT6	TH34_1412_S01	v8	v8_TCGA_rollup	
MLXIP	TH34_1412_S01	v8	v8_TCGA_rollup	
MNT	TH34_1412_S01	v8	v8_TCGA_rollup	
MOB2	TH34_1412_S01	v8	v8_TCGA_rollup	
MORF4L1	TH34_1412_S01	v8	v8_TCGA_rollup	
MTERF4	TH34_1412_S01	v8	v8_TCGA_rollup	
MTMR4	TH34_1412_S01	v8	v8_TCGA_rollup	
MUC2	TH34_1412_S01	v8	v8_TCGA_rollup	
MUC6	TH34_1412_S01	v8	v8_TCGA_rollup	
MUM1	TH34_1412_S01	v8	v8_TCGA_rollup	
MYH10	TH34_1412_S01	v8	v8_TCGA_rollup	
MYO16	TH34_1412_S01	v8	v8_TCGA_rollup	
NASP	TH34_1412_S01	v8	v8_TCGA_rollup	
NCOA2	TH34_1412_S01	v8	v8_TCGA_rollup	
NEDD1	TH34_1412_S01	v8	v8_TCGA_rollup	
NEDD4L	TH34_1412_S01	v8	v8_TCGA_rollup	
NELFB	TH34_1412_S01	v8	v8_TCGA_rollup	
NEO1	TH34_1412_S01	v8	v8_TCGA_rollup	
NFE2L1	TH34_1412_S01	v8	v8_TCGA_rollup	
NGB	TH34_1412_S01	v8	v8_TCGA_rollup	
NKX2-5	TH34_1412_S01	v8	v8_TCGA_rollup	
NMT1	TH34_1412_S01	v8	v8_TCGA_rollup	
NOMO1	TH34_1412_S01	v8	v8_TCGA_rollup	
NREP	TH34_1412_S01	v8	v8_TCGA_rollup	
NRXN1	TH34_1412_S01	v8	v8_TCGA_rollup	
NSMF	TH34_1412_S01	v8	v8_TCGA_rollup	
NTNG2	TH34_1412_S01	v8	v8_TCGA_rollup	
NTRK3	TH34_1412_S01	v8	v8_TCGA_rollup	Entrectinib,ENTRECTINIB
NUFIP2	TH34_1412_S01	v8	v8_TCGA_rollup	
NUMB	TH34_1412_S01	v8	v8_TCGA_rollup	
NYNRIN	TH34_1412_S01	v8	v8_TCGA_rollup	
ONECUT3	TH34_1412_S01	v8	v8_TCGA_rollup	
PABPC1L2B-AS1	TH34_1412_S01	v8	v8_TCGA_rollup	
PABPN1	TH34_1412_S01	v8	v8_TCGA_rollup	
PANK1	TH34_1412_S01	v8	v8_TCGA_rollup	
PAPD7	TH34_1412_S01	v8	v8_TCGA_rollup	
PAX6	TH34_1412_S01	v8	v8_TCGA_rollup	
PCBP3	TH34_1412_S01	v8	v8_TCGA_rollup	
PCDHB14	TH34_1412_S01	v8	v8_TCGA_rollup	
PCDHB2	TH34_1412_S01	v8	v8_TCGA_rollup	
PCDHB5	TH34_1412_S01	v8	v8_TCGA_rollup	
PCGF2	TH34_1412_S01	v8	v8_TCGA_rollup	
PCNX	TH34_1412_S01	v8	v8_TCGA_rollup	
PDE8B	TH34_1412_S01	v8	v8_TCGA_rollup	
PDK2	TH34_1412_S01	v8	v8_TCGA_rollup	
PDS5B	TH34_1412_S01	v8	v8_TCGA_rollup	
PDZD4	TH34_1412_S01	v8	v8_TCGA_rollup	
PIAS1	TH34_1412_S01	v8	v8_TCGA_rollup	
PLB1	TH34_1412_S01	v8	v8_TCGA_rollup	
PLCH2	TH34_1412_S01	v8	v8_TCGA_rollup	
PLK5	TH34_1412_S01	v8	v8_TCGA_rollup	
PLXNA4	TH34_1412_S01	v8	v8_TCGA_rollup	
PNN	TH34_1412_S01	v8	v8_TCGA_rollup	
POLG2	TH34_1412_S01	v8	v8_TCGA_rollup	
POM121C	TH34_1412_S01	v8	v8_TCGA_rollup	
POMT2	TH34_1412_S01	v8	v8_TCGA_rollup	
PPAPDC2	TH34_1412_S01	v8	v8_TCGA_rollup	
PPIP5K2	TH34_1412_S01	v8	v8_TCGA_rollup	
PPP1R10	TH34_1412_S01	v8	v8_TCGA_rollup	
PPP2R2A	TH34_1412_S01	v8	v8_TCGA_rollup	
PPP6R3	TH34_1412_S01	v8	v8_TCGA_rollup	
PPWD1	TH34_1412_S01	v8	v8_TCGA_rollup	
PRG4	TH34_1412_S01	v8	v8_TCGA_rollup	
PRICKLE4	TH34_1412_S01	v8	v8_TCGA_rollup	
PROSER1	TH34_1412_S01	v8	v8_TCGA_rollup	
PRPF39	TH34_1412_S01	v8	v8_TCGA_rollup	
PRPF4B	TH34_1412_S01	v8	v8_TCGA_rollup	
PRR14	TH34_1412_S01	v8	v8_TCGA_rollup	
PRR5L	TH34_1412_S01	v8	v8_TCGA_rollup	
PSIP1	TH34_1412_S01	v8	v8_TCGA_rollup	
PTP4A3	TH34_1412_S01	v8	v8_TCGA_rollup	CETUXIMAB
PTPRQ	TH34_1412_S01	v8	v8_TCGA_rollup	
R3HDM2	TH34_1412_S01	v8	v8_TCGA_rollup	
RAB7A	TH34_1412_S01	v8	v8_TCGA_rollup	
RAB8B	TH34_1412_S01	v8	v8_TCGA_rollup	
RAD17	TH34_1412_S01	v8	v8_TCGA_rollup	
RAI1	TH34_1412_S01	v8	v8_TCGA_rollup	
RAP1GAP2	TH34_1412_S01	v8	v8_TCGA_rollup	
RAPGEF2	TH34_1412_S01	v8	v8_TCGA_rollup	
RASGRF2	TH34_1412_S01	v8	v8_TCGA_rollup	
RBFOX3	TH34_1412_S01	v8	v8_TCGA_rollup	
RBM12	TH34_1412_S01	v8	v8_TCGA_rollup	
RBM25	TH34_1412_S01	v8	v8_TCGA_rollup	
RBM33	TH34_1412_S01	v8	v8_TCGA_rollup	
RBM38	TH34_1412_S01	v8	v8_TCGA_rollup	
RBM5	TH34_1412_S01	v8	v8_TCGA_rollup	
RCOR1	TH34_1412_S01	v8	v8_TCGA_rollup	
REXO1	TH34_1412_S01	v8	v8_TCGA_rollup	
RFC1	TH34_1412_S01	v8	v8_TCGA_rollup	
RFC5	TH34_1412_S01	v8	v8_TCGA_rollup	
RGS12	TH34_1412_S01	v8	v8_TCGA_rollup	
RIC8B	TH34_1412_S01	v8	v8_TCGA_rollup	
RIMS4	TH34_1412_S01	v8	v8_TCGA_rollup	
RNF212	TH34_1412_S01	v8	v8_TCGA_rollup	
RNF38	TH34_1412_S01	v8	v8_TCGA_rollup	
RNPC3	TH34_1412_S01	v8	v8_TCGA_rollup	
RP1-172N19.5	TH34_1412_S01	v8	v8_TCGA_rollup	
RP1-69M21.2	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-1277A3.2	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-158M2.3	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-242D8.3	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-394O4.5	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-417N10.4	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-478C6.4	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-497H16.5	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-554I8.1	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-61A14.1	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-69E11.4	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-717F1.2	TH34_1412_S01	v8	v8_TCGA_rollup	
RP11-844P9.2	TH34_1412_S01	v8	v8_TCGA_rollup	
RP4-613B23.5	TH34_1412_S01	v8	v8_TCGA_rollup	
RP4-669L17.8	TH34_1412_S01	v8	v8_TCGA_rollup	
RPL23AP3	TH34_1412_S01	v8	v8_TCGA_rollup	
RPL29P11	TH34_1412_S01	v8	v8_TCGA_rollup	
RPS6KB1	TH34_1412_S01	v8	v8_TCGA_rollup	
RSRC1	TH34_1412_S01	v8	v8_TCGA_rollup	
RSRC2	TH34_1412_S01	v8	v8_TCGA_rollup	
RTP5	TH34_1412_S01	v8	v8_TCGA_rollup	
SAMD14	TH34_1412_S01	v8	v8_TCGA_rollup	
SCAMP1	TH34_1412_S01	v8	v8_TCGA_rollup	
SCAP	TH34_1412_S01	v8	v8_TCGA_rollup	
SDC3	TH34_1412_S01	v8	v8_TCGA_rollup	
SEMA6C	TH34_1412_S01	v8	v8_TCGA_rollup	
SENP2	TH34_1412_S01	v8	v8_TCGA_rollup	
SEPT3	TH34_1412_S01	v8	v8_TCGA_rollup	
SERPINB9	TH34_1412_S01	v8	v8_TCGA_rollup	
SF3A1	TH34_1412_S01	v8	v8_TCGA_rollup	
SFI1	TH34_1412_S01	v8	v8_TCGA_rollup	
SFPQ	TH34_1412_S01	v8	v8_TCGA_rollup	
SFSWAP	TH34_1412_S01	v8	v8_TCGA_rollup	
SGCA	TH34_1412_S01	v8	v8_TCGA_rollup	
SHOX2	TH34_1412_S01	v8	v8_TCGA_rollup	
SIMC1	TH34_1412_S01	v8	v8_TCGA_rollup	
SLC19A1	TH34_1412_S01	v8	v8_TCGA_rollup	
SLC22A23	TH34_1412_S01	v8	v8_TCGA_rollup	
SLC24A3	TH34_1412_S01	v8	v8_TCGA_rollup	
SLC25A27	TH34_1412_S01	v8	v8_TCGA_rollup	
SLC26A6	TH34_1412_S01	v8	v8_TCGA_rollup	
SLC6A13	TH34_1412_S01	v8	v8_TCGA_rollup	
SLC8A2	TH34_1412_S01	v8	v8_TCGA_rollup	
SLITRK2	TH34_1412_S01	v8	v8_TCGA_rollup	
SLTM	TH34_1412_S01	v8	v8_TCGA_rollup	
SMN1	TH34_1412_S01	v8	v8_TCGA_rollup	
SMN2	TH34_1412_S01	v8	v8_TCGA_rollup	
SMOC1	TH34_1412_S01	v8	v8_TCGA_rollup	
SMURF2	TH34_1412_S01	v8	v8_TCGA_rollup	
SNAP29	TH34_1412_S01	v8	v8_TCGA_rollup	
SNAPC2	TH34_1412_S01	v8	v8_TCGA_rollup	
SNED1	TH34_1412_S01	v8	v8_TCGA_rollup	
SNORA22	TH34_1412_S01	v8	v8_TCGA_rollup	
SNORA51	TH34_1412_S01	v8	v8_TCGA_rollup	
SNRNP70	TH34_1412_S01	v8	v8_TCGA_rollup	
SNRPGP10	TH34_1412_S01	v8	v8_TCGA_rollup	
SOS1	TH34_1412_S01	v8	v8_TCGA_rollup	
SOX21	TH34_1412_S01	v8	v8_TCGA_rollup	
SPATC1L	TH34_1412_S01	v8	v8_TCGA_rollup	
SPTLC1	TH34_1412_S01	v8	v8_TCGA_rollup	
SREK1	TH34_1412_S01	v8	v8_TCGA_rollup	
SRRM1	TH34_1412_S01	v8	v8_TCGA_rollup	
SRSF11	TH34_1412_S01	v8	v8_TCGA_rollup	
SRSF5	TH34_1412_S01	v8	v8_TCGA_rollup	
SSTR3	TH34_1412_S01	v8	v8_TCGA_rollup	
ST3GAL3	TH34_1412_S01	v8	v8_TCGA_rollup	
ST5	TH34_1412_S01	v8	v8_TCGA_rollup	
ST6GALNAC5	TH34_1412_S01	v8	v8_TCGA_rollup	
SUGP2	TH34_1412_S01	v8	v8_TCGA_rollup	
SUMO1	TH34_1412_S01	v8	v8_TCGA_rollup	
SUPT20H	TH34_1412_S01	v8	v8_TCGA_rollup	
SYNGAP1	TH34_1412_S01	v8	v8_TCGA_rollup	
SYNJ1	TH34_1412_S01	v8	v8_TCGA_rollup	
Six3os1_2	TH34_1412_S01	v8	v8_TCGA_rollup	
TCP11L2	TH34_1412_S01	v8	v8_TCGA_rollup	
TGFBR3L	TH34_1412_S01	v8	v8_TCGA_rollup	
TGIF2	TH34_1412_S01	v8	v8_TCGA_rollup	
TH	TH34_1412_S01	v8	v8_TCGA_rollup	
THOC1	TH34_1412_S01	v8	v8_TCGA_rollup	
TLE2	TH34_1412_S01	v8	v8_TCGA_rollup	
TMCO6	TH34_1412_S01	v8	v8_TCGA_rollup	
TMEM2	TH34_1412_S01	v8	v8_TCGA_rollup	
TMEM63C	TH34_1412_S01	v8	v8_TCGA_rollup	
TNNT3	TH34_1412_S01	v8	v8_TCGA_rollup	
TOR4A	TH34_1412_S01	v8	v8_TCGA_rollup	
TP53BP2	TH34_1412_S01	v8	v8_TCGA_rollup	
TPT1-AS1	TH34_1412_S01	v8	v8_TCGA_rollup	
TRIM33	TH34_1412_S01	v8	v8_TCGA_rollup	
TRIM67	TH34_1412_S01	v8	v8_TCGA_rollup	
TRIO	TH34_1412_S01	v8	v8_TCGA_rollup	
TRPM2	TH34_1412_S01	v8	v8_TCGA_rollup	
TSPYL2	TH34_1412_S01	v8	v8_TCGA_rollup	
TTC13	TH34_1412_S01	v8	v8_TCGA_rollup	
TTC8	TH34_1412_S01	v8	v8_TCGA_rollup	
TUBB8P12	TH34_1412_S01	v8	v8_TCGA_rollup	
TUBBP5	TH34_1412_S01	v8	v8_TCGA_rollup	
TUSC1	TH34_1412_S01	v8	v8_TCGA_rollup	
TYRO3	TH34_1412_S01	v8	v8_TCGA_rollup	
U2SURP	TH34_1412_S01	v8	v8_TCGA_rollup	
UBAP2	TH34_1412_S01	v8	v8_TCGA_rollup	
UBAP2L	TH34_1412_S01	v8	v8_TCGA_rollup	
UBE2E2	TH34_1412_S01	v8	v8_TCGA_rollup	
UNC5A	TH34_1412_S01	v8	v8_TCGA_rollup	
UNC5B-AS1	TH34_1412_S01	v8	v8_TCGA_rollup	
UNCX	TH34_1412_S01	v8	v8_TCGA_rollup	
UQCR10	TH34_1412_S01	v8	v8_TCGA_rollup	
USP40	TH34_1412_S01	v8	v8_TCGA_rollup	
UTRN	TH34_1412_S01	v8	v8_TCGA_rollup	
VAV2	TH34_1412_S01	v8	v8_TCGA_rollup	
VIPAS39	TH34_1412_S01	v8	v8_TCGA_rollup	
WASH7P	TH34_1412_S01	v8	v8_TCGA_rollup	
WDR11	TH34_1412_S01	v8	v8_TCGA_rollup	
WDR60	TH34_1412_S01	v8	v8_TCGA_rollup	
WIPF2	TH34_1412_S01	v8	v8_TCGA_rollup	
WIZ	TH34_1412_S01	v8	v8_TCGA_rollup	
WSB1	TH34_1412_S01	v8	v8_TCGA_rollup	
XKR8	TH34_1412_S01	v8	v8_TCGA_rollup	
XXbac-BPG252P9.9	TH34_1412_S01	v8	v8_TCGA_rollup	
Y_RNA	TH34_1412_S01	v8	v8_TCGA_rollup	
ZDHHC22	TH34_1412_S01	v8	v8_TCGA_rollup	
ZFR	TH34_1412_S01	v8	v8_TCGA_rollup	
ZFYVE16	TH34_1412_S01	v8	v8_TCGA_rollup	
ZMYND11	TH34_1412_S01	v8	v8_TCGA_rollup	
ZNF189	TH34_1412_S01	v8	v8_TCGA_rollup	
ZNF292	TH34_1412_S01	v8	v8_TCGA_rollup	
ZNF397	TH34_1412_S01	v8	v8_TCGA_rollup	
ZNF444	TH34_1412_S01	v8	v8_TCGA_rollup	
ZNF579	TH34_1412_S01	v8	v8_TCGA_rollup	
ZNF641	TH34_1412_S01	v8	v8_TCGA_rollup	
ZNF644	TH34_1412_S01	v8	v8_TCGA_rollup	
ZNF815P	TH34_1412_S01	v8	v8_TCGA_rollup	
ZRANB2	TH34_1412_S01	v8	v8_TCGA_rollup	
ABO	TH34_1412_S01	v8	v8_PEDAYA_rollup	
AC005256.1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
AC009065.4	TH34_1412_S01	v8	v8_PEDAYA_rollup	
AC093323.3	TH34_1412_S01	v8	v8_PEDAYA_rollup	
AC104809.4	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ADAMTS17	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ADAMTSL5	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ADGRB1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ADGRD1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ADGRG2	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ADIRF-AS1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
AGR2	TH34_1412_S01	v8	v8_PEDAYA_rollup	
AKAP17A	TH34_1412_S01	v8	v8_PEDAYA_rollup	
AKAP8L	TH34_1412_S01	v8	v8_PEDAYA_rollup	
AL603831.1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ALOX15	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ALS2	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ANO9	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ANXA3	TH34_1412_S01	v8	v8_PEDAYA_rollup	
AP004550.1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
APOA1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
APPL1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ARTN	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ASNSD1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
ATP2B2	TH34_1412_S01	v8	v8_PEDAYA_rollup	
B3GNT6	TH34_1412_S01	v8	v8_PEDAYA_rollup	
BAIAP3	TH34_1412_S01	v8	v8_PEDAYA_rollup	
BCL7B	TH34_1412_S01	v8	v8_PEDAYA_rollup	
BTNL9	TH34_1412_S01	v8	v8_PEDAYA_rollup	
C16orf89	TH34_1412_S01	v8	v8_PEDAYA_rollup	
C1QTNF7	TH34_1412_S01	v8	v8_PEDAYA_rollup	
C1orf159	TH34_1412_S01	v8	v8_PEDAYA_rollup	
C20orf166-AS1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
C5orf30	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CACNA1C	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CACNA2D2	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CAMK2A	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CBLN1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CCDC40	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CCDC68	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CCK	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CCL25	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CDH1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CDH4	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CELSR1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CELSR3	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CH17-232I21.1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CH507-254M2.1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CH507-513H4.1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CH507-528H12.1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CHD3	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CHD8	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CHI3L1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CHRNA4	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CLDN3	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CLPTM1L	TH34_1412_S01	v8	v8_PEDAYA_rollup	
COL20A1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
COL22A1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
COL23A1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CP	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CPXM2	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CRTC3	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CTD-2007L18.5	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CTD-2193P3.2	TH34_1412_S01	v8	v8_PEDAYA_rollup	
CTD-2547H18.1	TH34_1412_S01	v8	v8_PEDAYA_rollup	
